学期	学号	书号	日期
3	130	TP	0906	
3	130	B	0906	
3	130	I	0906	
3	87	H	0907	
3	247	TN	0907	
3	500	I	0907	
3	500	I	0907	
3	274	TN	0907	
3	274	TN	0907	
3	319	H	0907	
3	26	TP	0907	
3	334	I	0907	
3	214	H	0907	
3	533	B	0907	
3	533	C	0907	
3	44	TN	0907	
3	44	TP	0907	
3	44	TN	0907	
3	354	I	0907	
3	355	F	0907	
3	491	H	0907	
3	491	J	0907	
3	8	G	0907	
3	8	G	0907	
3	8	G	0907	
3	430	TP	0907	
3	273	I	0907	
3	273	I	0907	
3	273	I	0907	
3	430	I	0907	
3	212	TP	0907	
3	212	I	0907	
3	505	I	0907	
3	505	I	0907	
3	118	I	0907	
3	118	H	0907	
3	235	K	0908	
3	166	B	0908	
3	413	TP	0908	
3	413	TP	0908	
3	525	O	0908	
3	292	O	0908	
3	84	I	0908	
3	87	TN	0908	
3	17	I	0908	
3	142	B	0908	
3	241	B	0908	
3	241	B	0908	
3	241	B	0908	
3	87	TN	0908	
3	524	I	0908	
3	273	I	0908	
3	144	H	0908	
3	144	H	0908	
3	118	H	0908	
3	411	TP	0908	
3	411	TP	0908	
3	411	TP	0908	
3	116	TS	0908	
3	116	R	0908	
3	411	TP	0908	
3	411	H	0908	
3	116	TP	0908	
3	116	TP	0908	
3	433	I	0908	
3	344	B	0908	
3	313	TP	0908	
3	313	TP	0908	
3	42	I	0908	
3	42	I	0908	
3	435	O	0908	
3	1	TN	0908	
3	1	O	0908	
3	70	I	0908	
3	264	B	0908	
3	264	B	0908	
3	264	B	0908	
3	139	H	0908	
3	264	I	0908	
3	264	H	0908	
3	264	H	0908	
3	264	H	0908	
3	264	H	0908	
3	264	H	0908	
3	264	H	0908	
3	146	H	0908	
3	292	O	0908	
3	292	O	0908	
3	528	O	0908	
3	371	TP	0908	
3	505	K	0908	
3	505	H	0908	
3	505	H	0908	
3	415	TP	0908	
3	415	TP	0908	
3	415	TN	0908	
3	415	TP	0908	
3	415	TP	0908	
3	415	TP	0908	
3	17	O	0908	
3	168	I	0909	
3	168	I	0909	
3	168	I	0909	
3	168	I	0909	
3	396	O	0909	
3	422	O	0909	
3	372	TN	0909	
3	372	TN	0909	
3	345	H	0909	
3	364	TN	0909	
3	17	TP	0909	
3	473	O	0909	
3	266	H	0909	
3	84	I	0909	
3	386	TP	0909	
3	361	I	0909	
3	361	I	0909	
3	214	H	0909	
3	31	I	0910	
3	31	I	0910	
3	31	I	0910	
3	31	I	0910	
3	34	TN	0910	
3	245	TP	0910	
3	318	K	0910	
3	57	I	0910	
3	197	H	0910	
3	197	H	0910	
3	58	H	0910	
3	58	H	0910	
3	245	TN	0910	
3	245	TN	0910	
3	291	O	0910	
3	291	H	0910	
3	432	H	0910	
3	432	H	0910	
3	432	H	0910	
3	432	K	0910	
3	432	F	0910	
3	77	I	0910	
3	74	B	0910	
3	74	I	0910	
3	74	G	0910	
3	466	TN	0910	
3	74	TN	0910	
3	74	H	0910	
3	74	H	0910	
3	339	I	0910	
3	275	I	0910	
3	275	I	0910	
3	275	B	0910	
3	118	TP	0910	
3	118	TP	0910	
3	41	G	0910	
3	508	I	0910	
3	508	I	0910	
3	24	TP	0911	
3	24	K	0911	
3	24	K	0911	
3	41	I	0911	
3	41	I	0911	
3	447	TP	0911	
3	256	I	0911	
3	256	I	0911	
3	423	TP	0911	
3	435	G	0911	
3	229	TP	0911	
3	229	G	0911	
3	422	I	0911	
3	422	I	0911	
3	422	I	0911	
3	73	TN	0912	
3	73	TN	0912	
3	361	I	0912	
3	69	TP	0912	
3	328	I	0912	
3	328	H	0912	
3	84	I	0912	
3	249	I	0912	
3	249	I	0912	
3	249	I	0912	
3	249	I	0912	
3	292	I	0912	
3	207	O	0912	
3	207	O	0912	
3	166	I	0912	
3	166	I	0912	
3	166	I	0912	
3	440	I	0912	
3	440	I	0912	
3	440	I	0912	
3	440	I	0912	
3	440	I	0912	
3	159	TP	0912	
3	291	B	0912	
3	9	I	0912	
3	9	H	0912	
3	9	H	0912	
3	89	I	0912	
3	89	I	0912	
3	89	I	0912	
3	89	I	0912	
3	89	I	0912	
3	303	F	0913	
3	204	TN	0913	
3	266	TN	0913	
3	266	TN	0913	
3	88	K	0913	
3	88	D	0913	
3	88	I	0913	
3	88	K	0913	
3	88	K	0913	
3	5	B	0913	
3	355	I	0913	
3	137	H	0913	
3	137	I	0913	
3	159	O	0914	
3	159	TP	0914	
3	118	O	0914	
3	118	H	0914	
3	306	I	0914	
3	10	I	0914	
3	10	I	0914	
3	405	O	0914	
3	361	J	0914	
3	306	I	0915	
3	306	I	0915	
3	405	TP	0915	
3	180	O	0915	
3	343	TP	0915	
3	343	TP	0915	
3	490	H	0915	
3	490	O	0915	
3	249	I	0915	
3	127	F	0915	
3	127	F	0915	
3	516	H	0915	
3	516	H	0915	
3	516	H	0915	
3	385	TP	0915	
3	460	I	0915	
3	377	TP	0915	
3	377	TB	0915	
3	405	TP	0915	
3	405	TP	0915	
3	405	TP	0915	
3	405	TP	0915	
3	77	J	0916	
3	77	TN	0916	
3	94	TP	0916	
3	94	TP	0916	
3	94	TP	0916	
3	94	TP	0916	
3	348	TP	0916	
3	348	TP	0916	
3	348	TP	0916	
3	348	TP	0916	
3	388	D	0916	
3	388	C	0916	
3	53	F	0916	
3	228	I	0916	
3	355	I	0916	
3	412	R	0916	
3	412	R	0916	
3	477	F	0916	
3	477	F	0916	
3	477	TP	0916	
3	272	TP	0916	
3	272	TP	0916	
3	272	TP	0916	
3	477	H	0916	
3	195	K	0916	
3	291	TN	0917	
3	498	TN	0917	
3	87	TN	0917	
3	87	TN	0917	
3	468	TN	0918	
3	468	TN	0918	
3	87	TN	0918	
3	87	TN	0918	
3	468	TP	0918	
3	468	TP	0918	
3	468	TP	0918	
3	230	TP	0918	
3	230	TP	0918	
3	297	I	0918	
3	297	I	0918	
3	297	O	0918	
3	297	I	0918	
3	129	I	0918	
3	344	B	0920	
3	388	H	0920	
3	388	H	0920	
3	87	TN	0920	
3	121	TN	0920	
3	159	O	0920	
3	60	TP	0920	
3	60	O	0920	
3	77	J	0920	
3	87	TN	0920	
3	364	B	0920	
3	364	B	0920	
3	355	K	0920	
3	533	C	0921	
3	533	B	0921	
3	365	I	0921	
3	365	I	0921	
3	365	I	0921	
3	288	TP	0921	
3	328	I	0921	
3	328	I	0921	
3	328	I	0921	
3	328	I	0921	
3	328	I	0921	
3	328	I	0921	
3	116	TN	0921	
3	273	B	0921	
3	114	E	0921	
3	524	B	0921	
3	250	I	0921	
3	250	I	0921	
3	147	D	0921	
3	147	O	0921	
3	147	H	0921	
3	147	H	0921	
3	147	H	0921	
3	147	TP	0921	
3	147	H	0921	
3	147	G	0921	
3	261	H	0921	
3	214	TN	0921	
3	262	I	0921	
3	262	I	0921	
3	5	I	0921	
3	5	I	0921	
3	536	TP	0922	
3	281	TP	0922	
3	281	TP	0922	
3	147	TP	0922	
3	147	TP	0922	
3	147	D	0922	
3	147	E	0922	
3	423	TP	0922	
3	423	TP	0922	
3	87	TN	0922	
3	87	TN	0922	
3	303	TN	0922	
3	303	H	0922	
3	303	H	0922	
3	303	H	0922	
3	303	O	0922	
3	303	B	0922	
3	536	TP	0922	
3	487	H	0922	
3	357	TP	0922	
3	357	TP	0922	
3	87	O	0922	
3	87	O	0922	
3	57	I	0922	
3	57	I	0922	
3	57	I	0922	
3	57	I	0922	
3	57	I	0922	
3	297	TP	0922	
3	5	TP	0922	
3	5	TP	0922	
3	5	TP	0922	
3	249	I	0922	
3	249	I	0922	
3	249	I	0922	
3	129	I	0922	
3	360	TP	0922	
3	360	H	0922	
3	422	TP	0922	
3	422	I	0922	
3	41	TP	0923	
3	41	TP	0923	
3	76	TP	0923	
3	481	I	0923	
3	212	O	0924	
3	212	O	0924	
3	66	TP	0924	
3	84	I	0924	
3	532	B	0924	
3	532	A	0924	
3	508	I	0924	
3	508	I	0924	
3	508	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	481	I	0924	
3	533	I	0924	
3	3	TP	0924	
3	89	I	0924	
3	89	I	0924	
3	89	I	0924	
3	515	TP	0924	
3	317	TP	0924	
3	530	TN	0924	
3	35	I	0925	
3	291	TN	0925	
3	291	TN	0925	
3	291	H	0925	
3	291	H	0925	
3	291	H	0925	
3	303	TN	0925	
3	303	TP	0925	
3	303	TP	0925	
3	17	K	0926	
3	108	I	0926	
3	108	I	0926	
3	108	I	0926	
3	76	TP	0926	
3	292	I	0926	
3	132	TP	0926	
3	37	TP	0927	
3	37	TN	0927	
3	37	TP	0927	
3	451	O	0927	
3	451	TN	0927	
3	478	TN	0927	
3	478	TN	0927	
3	140	TP	0927	
3	140	TP	0927	
3	144	H	0927	
3	144	H	0927	
3	121	TN	0927	
3	121	TN	0927	
3	164	TP	0927	
3	328	I	0927	
3	478	TP	0927	
3	344	TN	0927	
3	89	I	0927	
3	25	TP	0927	
3	69	TP	0927	
3	533	C	0928	
3	533	H	0928	
3	533	H	0928	
3	292	H	0928	
3	292	I	0928	
3	292	I	0928	
3	479	O	0928	
3	385	TP	0928	
3	385	TP	0928	
3	242	H	0928	
3	242	TP	0928	
3	242	I	0928	
3	242	TP	0928	
3	212	H	0928	
3	212	H	0928	
3	212	H	0928	
3	212	H	0928	
3	212	H	0928	
3	409	TP	0928	
3	291	B	0928	
3	208	H	0928	
3	486	B	0928	
3	56	H	0928	
3	528	O	0928	
3	292	I	0928	
3	432	TN	0928	
3	432	TN	0928	
3	432	TN	0928	
3	432	TN	0928	
3	204	B	0928	
3	190	H	0928	
3	190	H	0928	
3	190	TN	0928	
3	385	TP	0928	
3	334	TP	0928	
3	334	I	0928	
3	331	I	0928	
3	479	I	0928	
3	479	I	0928	
3	291	B	0928	
3	508	I	0928	
3	150	TN	0928	
3	507	TP	0929	
3	490	H	0929	
3	507	TP	0929	
3	127	B	0929	
3	127	F	0929	
3	127	F	0929	
3	127	F	0929	
3	142	I	0929	
3	142	I	0929	
3	145	I	0929	
3	5	TP	0929	
3	5	TP	0929	
3	5	TP	0929	
3	385	TP	0929	
3	385	TP	0929	
3	385	TP	0929	
3	84	I	0929	
3	505	TP	0929	
3	505	TP	0929	
3	524	TP	0929	
3	292	TP	0929	
3	292	TP	0929	
3	234	O	0929	
3	460	TP	0929	
3	209	TP	0929	
3	209	TP	0929	
3	89	I	0929	
3	89	I	0929	
3	357	O	0929	
3	19	H	0929	
3	19	H	0929	
3	19	H	0929	
3	19	H	0929	
3	74	TN	0929	
3	19	TP	0929	
3	19	TP	0929	
3	446	O	0929	
3	422	I	0929	
3	422	P	0929	
3	385	TN	0930	
3	385	TN	0930	
3	116	E	0930	
3	98	F	0930	
3	98	F	0930	
3	98	D	0930	
3	98	F	0930	
3	98	D	0930	
3	98	F	0930	
3	61	TP	0930	
3	61	TP	0930	
3	513	O	0930	
3	10	I	0930	
3	10	I	0930	
3	10	I	0930	
3	10	TP	0930	
3	10	TP	0930	
3	10	I	0930	
3	10	TP	0930	
3	10	I	0930	
3	10	I	0930	
3	10	I	0930	
3	164	TP	0930	
3	164	H	0930	
3	164	H	0930	
3	155	I	0930	
3	66	I	0930	
3	66	I	0930	
3	66	I	0930	
3	411	F	0930	
3	508	B	0930	
3	77	TN	0930	
3	77	I	0930	
3	89	TN	0930	
3	77	I	0930	
3	77	J	0930	
3	77	I	0930	
3	37	TP	1004	
3	37	TP	1004	
3	190	TP	1004	
3	224	TP	1004	
3	224	TP	1004	
3	291	TN	1004	
3	37	TN	1004	
3	423	H	1004	
3	423	H	1004	
3	364	TP	1004	
3	364	TP	1004	
3	364	TP	1004	
3	164	TP	1004	
3	400	TP	1004	
3	328	F	1004	
3	385	TN	1004	
3	385	TN	1004	
3	291	O	1005	
3	357	TN	1005	
3	357	TN	1005	
3	357	TN	1005	
3	357	TN	1005	
3	357	TN	1005	
3	400	K	1005	
3	273	TP	1005	
3	513	H	1005	
3	513	O	1005	
3	495	C	1005	
3	97	J	1005	
3	97	J	1005	
3	97	I	1005	
3	273	H	1005	
3	273	H	1005	
3	273	H	1005	
3	432	O	1005	
3	432	O	1005	
3	71	TN	1005	
3	82	TN	1005	
3	82	H	1005	
3	82	TN	1005	
3	82	I	1005	
3	82	H	1005	
3	314	TP	1006	
3	314	TP	1006	
3	314	TP	1006	
3	314	TP	1006	
3	314	TP	1006	
3	314	TP	1006	
3	357	TN	1006	
3	432	TN	1006	
3	432	TN	1006	
3	68	TP	1006	
3	89	K	1006	
3	89	I	1006	
3	89	K	1006	
3	82	I	1006	
3	82	I	1006	
3	82	I	1006	
3	82	I	1006	
3	291	D	1006	
3	291	D	1006	
3	291	B	1006	
3	292	I	1006	
3	292	I	1006	
3	292	TP	1006	
3	533	C	1007	
3	533	F	1007	
3	533	C	1007	
3	297	TP	1007	
3	297	TP	1007	
3	297	I	1007	
3	297	I	1007	
3	110	TP	1007	
3	164	I	1007	
3	164	B	1007	
3	357	TN	1007	
3	314	TP	1007	
3	314	TP	1007	
3	212	TN	1007	
3	212	B	1007	
3	232	TN	1007	
3	232	TP	1007	
3	232	TN	1007	
3	74	TN	1007	
3	74	TN	1007	
3	74	TP	1007	
3	168	I	1007	
3	168	I	1007	
3	168	I	1007	
3	168	I	1007	
3	273	I	1007	
3	273	H	1007	
3	273	J	1007	
3	273	I	1007	
3	273	H	1007	
3	8	F	1007	
3	8	TP	1007	
3	8	O	1007	
3	328	K	1008	
3	169	H	1008	
3	169	D	1008	
3	169	F	1008	
3	169	D	1008	
3	354	I	1008	
3	354	J	1008	
3	297	H	1008	
3	482	H	1008	
3	482	O	1008	
3	297	I	1008	
3	249	K	1008	
3	482	TN	1008	
3	303	I	1009	
3	272	TP	1009	
3	292	I	1009	
3	156	TN	1009	
3	297	I	1009	
3	297	I	1009	
3	82	TP	1010	
3	82	TP	1010	
3	82	TP	1010	
3	17	TP	1010	
3	532	TN	1010	
3	82	H	1010	
3	82	H	1010	
3	82	H	1010	
3	412	R	1010	
3	412	R	1010	
3	508	H	1010	
3	508	H	1010	
3	292	TN	1010	
3	292	I	1010	
3	80	TP	1010	
3	10	I	1010	
3	142	I	1010	
3	405	TP	1010	
3	405	TP	1010	
3	161	I	1010	
3	161	I	1010	
3	161	I	1010	
3	342	H	1010	
3	342	H	1010	
3	357	O	1011	
3	357	TN	1011	
3	357	TN	1011	
3	357	O	1011	
3	357	O	1011	
3	355	B	1011	
3	308	K	1011	
3	308	I	1011	
3	76	TP	1011	
3	478	TP	1012	
3	455	H	1012	
3	455	I	1012	
3	291	C	1012	
3	291	H	1012	
3	344	B	1012	
3	303	O	1012	
3	303	O	1012	
3	303	O	1012	
3	303	TN	1012	
3	164	TP	1013	
3	153	H	1013	
3	413	TP	1013	
3	413	H	1013	
3	413	TP	1013	
3	523	TN	1013	
3	74	TP	1013	
3	188	TP	1013	
3	188	TP	1013	
3	319	TP	1013	
3	168	I	1013	
3	168	I	1013	
3	168	I	1013	
3	168	I	1013	
3	68	TP	1013	
3	437	TN	1013	
3	437	TN	1013	
3	317	TP	1013	
3	317	TP	1013	
3	301	B	1014	
3	301	H	1014	
3	82	H	1014	
3	385	TN	1014	
3	385	TN	1014	
3	385	TN	1014	
3	385	TP	1014	
3	208	I	1014	
3	208	I	1014	
3	430	TP	1014	
3	430	TP	1014	
3	215	TN	1014	
3	215	TN	1014	
3	215	TP	1014	
3	159	O	1014	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	129	O	1015	
3	129	TP	1015	
3	129	TP	1015	
3	129	O	1015	
3	129	I	1015	
3	129	O	1015	
3	129	TP	1015	
3	505	TP	1015	
3	371	TP	1015	
3	74	TP	1015	
3	249	F	1015	
3	249	F	1015	
3	249	F	1015	
3	341	TP	1015	
3	341	G	1015	
3	341	TP	1015	
3	341	O	1015	
3	341	TP	1015	
3	341	TP	1015	
3	341	TP	1015	
3	361	I	1015	
3	505	TP	1015	
3	505	TP	1015	
3	290	TP	1016	
3	290	TP	1016	
3	89	K	1016	
3	89	K	1016	
3	89	K	1016	
3	73	I	1016	
3	73	I	1016	
3	73	I	1016	
3	159	O	1016	
3	372	TP	1016	
3	405	TP	1016	
3	405	TP	1016	
3	405	TP	1016	
3	342	H	1016	
3	342	H	1016	
3	25	TP	1016	
3	358	I	1016	
3	185	H	1017	
3	185	J	1017	
3	130	B	1017	
3	130	TP	1017	
3	146	H	1017	
3	86	I	1017	
3	86	I	1017	
3	86	I	1017	
3	86	I	1017	
3	292	H	1017	
3	292	H	1017	
3	292	I	1017	
3	503	I	1017	
3	503	I	1017	
3	258	TB	1017	
3	258	TB	1017	
3	258	TB	1017	
3	292	I	1017	
3	292	I	1017	
3	2	TN	1017	
3	179	F	1018	
3	348	TP	1018	
3	166	I	1018	
3	166	I	1018	
3	497	I	1018	
3	399	J	1018	
3	164	B	1018	
3	164	H	1018	
3	150	H	1018	
3	150	TN	1018	
3	150	TN	1018	
3	150	TN	1018	
3	150	O	1018	
3	150	O	1018	
3	164	F	1018	
3	536	TP	1018	
3	344	B	1018	
3	262	O	1018	
3	147	D	1018	
3	147	D	1018	
3	147	D	1018	
3	415	TN	1018	
3	415	TN	1018	
3	8	TN	1018	
3	405	TP	1018	
3	405	O	1018	
3	405	TP	1018	
3	432	F	1018	
3	432	B	1018	
3	131	TP	1019	
3	505	B	1019	
3	505	B	1019	
3	76	TP	1019	
3	131	TP	1019	
3	296	TP	1019	
3	296	TP	1019	
3	296	TP	1019	
3	290	J	1019	
3	344	I	1019	
3	88	I	1019	
3	88	D	1019	
3	88	K	1019	
3	88	K	1019	
3	88	K	1019	
3	303	O	1019	
3	303	O	1019	
3	303	H	1019	
3	303	O	1019	
3	334	TP	1019	
3	334	I	1019	
3	207	TP	1019	
3	207	TP	1019	
3	433	I	1019	
3	433	TP	1019	
3	433	I	1019	
3	423	TP	1019	
3	433	C	1019	
3	433	F	1019	
3	203	TP	1019	
3	385	TN	1019	
3	385	TN	1019	
3	385	TN	1019	
3	385	TN	1019	
3	235	K	1019	
3	235	K	1019	
3	235	K	1019	
3	235	K	1019	
3	505	TP	1020	
3	532	B	1020	
3	532	B	1020	
3	532	TN	1020	
3	150	H	1020	
3	150	H	1020	
3	300	B	1020	
3	150	B	1020	
3	150	B	1020	
3	57	I	1020	
3	57	I	1020	
3	57	I	1020	
3	57	I	1020	
3	273	J	1020	
3	273	I	1020	
3	273	J	1020	
3	273	J	1020	
3	74	H	1020	
3	219	TN	1020	
3	74	TN	1020	
3	266	O	1020	
3	266	H	1020	
3	266	O	1020	
3	268	H	1020	
3	3	TN	1021	
3	3	TN	1021	
3	74	H	1021	
3	424	TP	1021	
3	264	I	1021	
3	321	I	1021	
3	291	B	1021	
3	197	TP	1021	
3	258	TP	1021	
3	50	TP	1022	
3	50	TN	1022	
3	50	O	1022	
3	50	TN	1022	
3	195	K	1022	
3	97	TB	1022	
3	97	TB	1022	
3	97	TB	1022	
3	342	H	1022	
3	97	TP	1022	
3	352	I	1022	
3	9	H	1022	
3	9	H	1022	
3	9	D	1022	
3	195	J	1022	
3	195	J	1022	
3	195	J	1022	
3	9	I	1022	
3	175	I	1022	
3	179	B	1022	
3	159	B	1022	
3	423	TN	1022	
3	423	TP	1022	
3	423	TP	1022	
3	423	TN	1022	
3	492	I	1022	
3	234	O	1023	
3	230	I	1023	
3	118	I	1023	
3	496	H	1023	
3	301	TN	1024	
3	301	TP	1024	
3	301	TN	1024	
3	301	TP	1024	
3	286	I	1024	
3	286	TP	1024	
3	286	TP	1024	
3	286	I	1024	
3	286	I	1024	
3	503	I	1024	
3	503	I	1024	
3	503	I	1024	
3	503	I	1024	
3	10	I	1024	
3	176	TN	1024	
3	292	C	1024	
3	292	C	1024	
3	388	TP	1024	
3	388	H	1024	
3	388	TP	1024	
3	388	H	1024	
3	10	I	1024	
3	10	I	1024	
3	10	I	1024	
3	60	O	1024	
3	225	TN	1024	
3	225	TN	1024	
3	348	TP	1024	
3	348	TP	1024	
3	348	TP	1024	
3	348	TP	1024	
3	127	F	1025	
3	127	B	1025	
3	127	F	1025	
3	308	TP	1025	
3	71	H	1025	
3	478	TN	1025	
3	478	TP	1025	
3	478	O	1025	
3	264	TP	1025	
3	324	TN	1025	
3	71	TP	1025	
3	71	TP	1025	
3	118	H	1025	
3	478	TN	1026	
3	478	TN	1026	
3	195	J	1026	
3	195	J	1026	
3	195	J	1026	
3	268	TP	1026	
3	268	TP	1026	
3	297	I	1026	
3	297	I	1026	
3	146	TP	1026	
3	146	TP	1026	
3	349	TN	1026	
3	349	TP	1026	
3	349	TP	1026	
3	195	J	1026	
3	167	B	1026	
3	97	H	1026	
3	97	H	1026	
3	97	TP	1026	
3	195	J	1026	
3	36	TP	1026	
3	36	TP	1026	
3	273	I	1026	
3	273	K	1026	
3	71	TP	1026	
3	71	TP	1026	
3	246	TN	1027	
3	246	TN	1027	
3	292	B	1027	
3	292	B	1027	
3	482	TP	1027	
3	482	TP	1027	
3	482	TP	1027	
3	212	O	1027	
3	212	I	1027	
3	212	TN	1027	
3	8	O	1027	
3	8	O	1027	
3	440	I	1027	
3	303	TN	1027	
3	303	TN	1027	
3	97	TP	1027	
3	97	J	1027	
3	97	H	1027	
3	159	H	1027	
3	359	TP	1027	
3	81	TP	1027	
3	395	TP	1027	
3	395	TP	1027	
3	25	TP	1027	
3	25	TN	1027	
3	25	TN	1027	
3	82	H	1027	
3	288	TP	1027	
3	357	O	1028	
3	357	O	1028	
3	344	TP	1028	
3	303	I	1028	
3	204	F	1028	
3	272	TP	1028	
3	272	TP	1028	
3	272	TP	1028	
3	172	TN	1028	
3	424	TN	1028	
3	440	I	1028	
3	153	TP	1028	
3	153	TP	1028	
3	153	H	1028	
3	153	D	1028	
3	153	I	1028	
3	153	I	1028	
3	248	A	1029	
3	467	I	1029	
3	467	I	1029	
3	400	I	1029	
3	113	H	1029	
3	113	TN	1029	
3	291	K	1029	
3	204	H	1029	
3	402	H	1029	
3	299	TN	1030	
3	299	TN	1030	
3	292	H	1030	
3	333	TP	1030	
3	333	TP	1030	
3	292	TN	1030	
3	413	TP	1030	
3	413	TP	1030	
3	348	TP	1030	
3	348	TP	1030	
3	385	TN	1030	
3	106	I	1030	
3	106	I	1030	
3	106	I	1030	
3	106	I	1030	
3	291	F	1030	
3	291	B	1030	
3	291	B	1030	
3	291	D	1030	
3	291	K	1030	
3	462	TP	1030	
3	462	TP	1030	
3	516	B	1031	
3	395	TP	1031	
3	395	TP	1031	
3	74	TP	1031	
3	36	TN	1031	
3	468	G	1031	
3	468	G	1031	
3	168	I	1031	
3	303	TN	1031	
3	195	I	1031	
3	385	TP	1031	
3	492	F	1031	
3	440	K	1031	
3	498	TN	1101	
3	49	TN	1101	
3	49	TN	1101	
3	528	TP	1101	
3	388	O	1101	
3	344	B	1101	
3	432	TP	1101	
3	432	TP	1101	
3	432	TP	1101	
3	41	TP	1101	
3	41	TP	1101	
3	371	TP	1101	
3	187	B	1101	
3	187	I	1101	
3	187	O	1101	
3	285	TP	1101	
3	285	TP	1101	
3	516	E	1101	
3	509	E	1101	
3	509	E	1101	
3	285	E	1101	
3	285	E	1101	
3	213	TN	1101	
3	250	TN	1101	
3	250	B	1101	
3	462	TN	1101	
3	505	TP	1101	
3	121	TN	1102	
3	121	TN	1102	
3	121	TN	1102	
3	121	TN	1102	
3	357	O	1102	
3	328	TP	1102	
3	328	TP	1102	
3	82	O	1102	
3	82	I	1102	
3	507	O	1102	
3	5	TN	1102	
3	424	O	1102	
3	440	I	1102	
3	440	I	1102	
3	440	I	1102	
3	300	TP	1102	
3	147	B	1102	
3	395	TP	1102	
3	297	I	1102	
3	297	I	1102	
3	440	B	1102	
3	440	B	1102	
3	440	B	1102	
3	190	TN	1102	
3	190	O	1102	
3	190	TP	1102	
3	190	TP	1102	
3	190	TN	1102	
3	190	O	1102	
3	208	B	1102	
3	82	K	1102	
3	423	TP	1102	
3	291	K	1102	
3	237	TN	1102	
3	237	TN	1102	
3	462	TN	1102	
3	462	TN	1102	
3	303	TN	1102	
3	57	I	1103	
3	292	B	1103	
3	292	B	1103	
3	343	TP	1103	
3	328	O	1103	
3	328	O	1103	
3	424	TN	1103	
3	87	TN	1103	
3	87	TN	1103	
3	467	TN	1103	
3	467	TN	1103	
3	229	G	1103	
3	164	B	1103	
3	164	B	1103	
3	5	TN	1103	
3	147	TP	1104	
3	147	TP	1104	
3	266	TP	1104	
3	266	TP	1104	
3	266	TN	1104	
3	266	TN	1104	
3	467	B	1104	
3	296	TP	1104	
3	513	I	1104	
3	513	I	1104	
3	195	J	1104	
3	195	J	1104	
3	392	B	1104	
3	388	TM	1105	
3	388	TN	1105	
3	388	TN	1105	
3	388	TM	1105	
3	87	TN	1105	
3	87	TN	1105	
3	87	TN	1105	
3	87	TN	1105	
3	74	TP	1105	
3	147	TN	1105	
3	87	O	1105	
3	87	O	1105	
3	87	O	1105	
3	87	O	1105	
3	87	TP	1105	
3	87	TP	1105	
3	87	TP	1105	
3	87	TP	1105	
3	195	J	1105	
3	385	TN	1105	
3	303	TN	1105	
3	303	TN	1105	
3	303	TN	1105	
3	395	B	1105	
3	415	TP	1106	
3	415	TP	1106	
3	415	TP	1106	
3	415	TP	1106	
3	415	TP	1106	
3	87	TN	1106	
3	87	O	1106	
3	87	TN	1106	
3	207	TP	1106	
3	207	TP	1106	
3	207	TP	1106	
3	281	E	1106	
3	281	E	1106	
3	513	O	1106	
3	513	O	1106	
3	392	F	1106	
3	292	C	1106	
3	292	H	1106	
3	484	TN	1106	
3	484	TN	1106	
3	49	TN	1106	
3	49	TN	1106	
3	49	TN	1106	
3	484	TH	1106	
3	513	TP	1106	
3	415	B	1106	
3	494	TN	1107	
3	494	TN	1107	
3	494	TN	1107	
3	494	TN	1107	
3	494	TN	1107	
3	357	O	1107	
3	357	O	1107	
3	303	H	1107	
3	303	H	1107	
3	167	TP	1107	
3	422	K	1107	
3	276	TN	1107	
3	422	K	1107	
3	422	K	1107	
3	532	A	1108	
3	532	B	1108	
3	17	TP	1108	
3	17	TN	1108	
3	207	TP	1108	
3	87	O	1108	
3	508	H	1108	
3	341	TP	1109	
3	262	TP	1109	
3	440	I	1109	
3	468	K	1109	
3	468	K	1109	
3	468	K	1109	
3	468	K	1109	
3	482	TP	1109	
3	482	TP	1109	
3	482	TP	1109	
3	482	TP	1109	
3	482	TP	1109	
3	482	TP	1109	
3	66	TP	1109	
3	147	O	1109	
3	258	TN	1109	
3	114	A	1109	
3	81	TN	1110	
3	81	TN	1110	
3	81	TN	1110	
3	81	TN	1110	
3	81	TN	1110	
3	81	TN	1110	
3	145	I	1110	
3	87	TN	1110	
3	462	TN	1110	
3	462	TN	1110	
3	462	TN	1110	
3	462	TN	1110	
3	249	I	1110	
3	147	TN	1110	
3	140	TP	1110	
3	385	O	1110	
3	345	TN	1110	
3	407	O	1111	
3	407	O	1111	
3	407	K	1111	
3	97	TU	1111	
3	97	TU	1111	
3	97	TU	1111	
3	403	TP	1111	
3	403	TN	1111	
3	341	TP	1111	
3	341	TP	1111	
3	413	TP	1111	
3	413	TP	1111	
3	164	H	1111	
3	164	TP	1111	
3	164	H	1111	
3	49	TN	1111	
3	49	O	1111	
3	49	O	1111	
3	478	TP	1111	
3	150	O	1111	
3	25	TP	1111	
3	25	TP	1111	
3	25	TP	1111	
3	508	C	1111	
3	508	F	1111	
3	508	F	1111	
3	291	I	1111	
3	291	I	1111	
3	291	I	1111	
3	291	I	1111	
3	291	I	1111	
3	291	I	1111	
3	142	B	1112	
3	366	TP	1112	
3	366	TP	1112	
