学期	学号	地点	日期	时间	金额
2	27	宿舍	0501	092929	0.27
2	10	宿舍	0501	083800	0.07
2	51	食堂	0501	073107	0.5
2	61	交通	0501	144936	4
2	39	宿舍	0501	115338	0.04
2	39	宿舍	0501	120156	0.01
2	15	食堂	0501	115105	4
2	86	宿舍	0501	153044	0.11
2	48	食堂	0501	082055	2
2	64	宿舍	0501	124623	0.3
2	20	食堂	0501	172337	4.6
2	11	食堂	0501	172352	5.1
2	69	宿舍	0501	223754	1.1
2	23	宿舍	0501	224824	1.2
2	43	宿舍	0501	214825	1.8
2	2	宿舍	0501	224932	1.2
2	12	宿舍	0501	220413	2.9
2	20	食堂	0501	172502	1.2
2	51	食堂	0501	174124	3.7
2	55	宿舍	0501	205340	0.16
2	69	宿舍	0501	230926	0.01
2	23	宿舍	0501	195619	0.02
2	86	宿舍	0501	190318	0.04
2	58	宿舍	0501	215252	0.8
2	81	宿舍	0501	215810	0.7
2	43	超市	0501	173858	12.6
2	13	超市	0501	175516	8.5
2	13	宿舍	0501	180111	0.8
2	12	宿舍	0501	220215	0.1
2	43	宿舍	0501	220953	0.04
2	39	宿舍	0501	225925	1.2
2	81	宿舍	0501	210051	0.16
2	9	宿舍	0501	222336	0.5
2	13	食堂	0501	174108	3.7
2	64	食堂	0501	175007	3
2	86	宿舍	0501	183935	2.1
2	62	宿舍	0501	220918	1.3
2	63	食堂	0501	161001	4.6
2	83	宿舍	0501	210833	0.9
2	81	超市	0501	185212	0.3
2	10	食堂	0501	172252	4.6
2	2	宿舍	0501	190713	1.3
2	23	宿舍	0501	213723	0.03
2	51	超市	0501	175431	12.2
2	13	超市	0501	175531	0.3
2	27	宿舍	0501	214516	0.14
2	7	宿舍	0501	214315	1
2	23	交通	0501	191211	1
2	45	宿舍	0501	192741	1.5
2	61	宿舍	0501	203403	0.01
2	64	食堂	0501	174913	1.5
2	43	宿舍	0501	162914	0.02
2	81	超市	0501	185204	1.8
2	4	食堂	0501	180344	5.5
2	83	食堂	0501	192643	6.1
2	16	宿舍	0501	192036	0.03
2	43	食堂	0501	173348	2.5
2	84	宿舍	0501	194127	0.16
2	33	宿舍	0501	193337	2.2
2	23	宿舍	0501	194203	0.6
2	23	宿舍	0501	230409	0.4
2	16	宿舍	0501	201838	0.02
2	54	宿舍	0501	232437	0.12
2	64	食堂	0501	175245	5.1
2	69	宿舍	0501	203556	0.19
2	61	宿舍	0501	202715	0.14
2	15	宿舍	0501	183108	0.11
2	10	食堂	0501	172655	0.8
2	41	食堂	0501	164145	2.7
2	43	宿舍	0501	165717	0.03
2	54	宿舍	0501	232351	0.01
2	67	宿舍	0501	215201	1.9
2	64	食堂	0501	175037	1.8
2	20	宿舍	0501	202746	2.2
2	23	宿舍	0501	223853	0.02
2	2	宿舍	0501	225056	1.2
2	15	超市	0501	182607	5
2	4	宿舍	0501	204952	0.01
2	76	宿舍	0501	203006	2.1
2	4	宿舍	0501	205009	0.15
2	45	交通	0501	185555	1
2	12	宿舍	0502	002318	0.02
2	84	食堂	0502	072610	2.5
2	84	食堂	0502	072452	2.03
2	23	食堂	0502	071835	2.1
2	23	食堂	0502	071906	0.22
2	10	食堂	0502	071912	1.8
2	39	宿舍	0502	002533	0.01
2	20	食堂	0502	071514	1.2
2	10	食堂	0502	071521	1.2
2	10	食堂	0502	071959	0.5
2	39	食堂	0502	071829	2.1
2	33	食堂	0502	072417	3.9
2	54	食堂	0502	072737	0.83
2	69	教室	0502	074334	0.01
2	77	宿舍	0502	084848	0.01
2	77	宿舍	0502	084922	0.02
2	2	教室	0502	080540	0.01
2	76	食堂	0502	081354	3
2	51	教室	0502	081344	0.01
2	41	宿舍	0502	080523	0.02
2	41	宿舍	0502	095201	0.01
2	39	宿舍	0502	095427	0.01
2	41	教室	0502	110517	0.01
2	2	食堂	0502	073207	1.83
2	62	食堂	0502	081414	1
2	19	食堂	0502	081519	3.2
2	12	教室	0502	081536	0.02
2	54	教室	0502	073028	0.01
2	67	食堂	0502	072149	2.2
2	13	食堂	0502	070315	1
2	41	食堂	0502	070432	0.8
2	23	宿舍	0502	070224	0.02
2	64	食堂	0502	071256	1.75
2	16	食堂	0502	071301	0.8
2	43	宿舍	0502	070052	0.02
2	9	宿舍	0502	071021	0.03
2	12	食堂	0502	072155	0.5
2	23	食堂	0502	071921	0.2
2	39	宿舍	0502	002516	0.01
2	69	宿舍	0502	071551	0.01
2	77	食堂	0502	113507	5
2	63	食堂	0502	082205	2.2
2	69	食堂	0502	082151	2
2	86	教室	0502	080448	0.01
2	55	食堂	0502	081311	1.6
2	51	食堂	0502	065512	0.8
2	64	食堂	0502	071742	0.5
2	43	教室	0502	110420	0.04
2	55	食堂	0502	081333	4
2	2	教室	0502	100200	0.01
2	86	宿舍	0502	064259	0.01
2	41	食堂	0502	070831	0.5
2	86	食堂	0502	070625	3
2	26	宿舍	0502	065736	0.5
2	45	食堂	0502	081129	1
2	27	食堂	0502	071059	0.8
2	61	食堂	0502	060543	2
2	16	食堂	0502	071731	2.5
2	9	宿舍	0502	070959	0.01
2	39	食堂	0502	072013	0.7
2	90	食堂	0502	081913	2
2	45	食堂	0502	081918	2
2	76	食堂	0502	081358	3
2	43	食堂	0502	072025	1.43
2	4	食堂	0502	072606	5
2	62	食堂	0502	081719	0.7
2	45	食堂	0502	080333	3
2	42	教室	0502	073038	0.01
2	27	教室	0502	080921	0.01
2	27	食堂	0502	071712	0.5
2	10	食堂	0502	072457	0.5
2	27	教室	0502	072614	0.01
2	13	食堂	0502	070339	1.8
2	51	食堂	0502	070356	2.23
2	62	食堂	0502	081723	1.8
2	15	宿舍	0502	083326	0.14
2	20	食堂	0502	071716	0.5
2	23	食堂	0502	071841	0.5
2	12	食堂	0502	072058	0.6
2	69	食堂	0502	081410	1.6
2	69	食堂	0502	081418	2.4
2	9	食堂	0502	072223	6.5
2	45	食堂	0502	080330	3
2	86	教室	0502	094252	0.01
2	81	食堂	0502	095755	2.5
2	39	宿舍	0502	094806	0.03
2	39	宿舍	0502	100854	0.01
2	39	宿舍	0502	100155	0.01
2	77	食堂	0502	113237	1.8
2	77	食堂	0502	113404	1.8
2	61	食堂	0502	121025	5.5
2	16	食堂	0502	120804	2.5
2	43	食堂	0502	120907	4.2
2	4	食堂	0502	121440	1.8
2	81	食堂	0502	121207	4.9
2	4	食堂	0502	121404	3
2	39	教室	0502	120006	0.01
2	10	食堂	0502	121119	3.6
2	10	食堂	0502	121031	1
2	13	食堂	0502	121143	3.7
2	81	食堂	0502	121156	4.9
2	4	教室	0502	151253	0.01
2	26	超市	0502	161659	20.7
2	54	宿舍	0502	121612	1.6
2	77	超市	0502	142007	3.5
2	86	宿舍	0502	151537	0.01
2	86	宿舍	0502	152318	0.1
2	43	教室	0502	165940	0.01
2	69	超市	0502	162247	4
2	67	食堂	0502	121927	1
2	48	食堂	0502	122911	2.5
2	63	食堂	0502	122955	3.75
2	41	宿舍	0502	134455	0.01
2	20	宿舍	0502	125310	0.23
2	9	食堂	0502	164813	4.7
2	67	食堂	0502	121450	3.2
2	84	超市	0502	165332	6.5
2	27	宿舍	0502	170459	0.02
2	15	食堂	0502	115851	6.6
2	2	食堂	0502	115954	8.1
2	10	宿舍	0502	151728	0.5
2	42	食堂	0502	120929	4.4
2	20	食堂	0502	120817	3.8
2	19	食堂	0502	121331	4.6
2	83	食堂	0502	120854	4.6
2	62	食堂	0502	120746	4.2
2	63	食堂	0502	120941	1.8
2	41	食堂	0502	121121	3.7
2	71	宿舍	0502	132450	0.14
2	4	食堂	0502	170340	5.5
2	51	教室	0502	140330	0.01
2	43	宿舍	0502	141716	0.02
2	63	图书馆	0502	161454	5
2	12	教室	0502	142540	0.01
2	23	超市	0502	161922	3.2
2	41	教室	0502	151516	0.01
2	12	食堂	0502	122944	4.9
2	36	宿舍	0502	164737	1.4
2	86	宿舍	0502	123529	0.8
2	2	食堂	0502	123323	3.5
2	36	食堂	0502	160923	5.5
2	58	食堂	0502	120120	6.8
2	23	食堂	0502	122517	2.5
2	23	宿舍	0502	133946	0.02
2	69	交通	0502	163716	1
2	90	交通	0502	163725	1
2	19	食堂	0502	121110	4.6
2	20	食堂	0502	121138	1.5
2	48	食堂	0502	120857	5.4
2	64	食堂	0502	120911	3.6
2	9	食堂	0502	115933	10.3
2	15	食堂	0502	115935	6.6
2	84	食堂	0502	161046	2.8
2	15	教室	0502	142339	0.01
2	4	食堂	0502	121214	3.7
2	23	食堂	0502	122509	2.4
2	7	食堂	0502	120128	6.7
2	63	食堂	0502	121253	1.5
2	84	食堂	0502	121230	3.7
2	54	超市	0502	120841	6.5
2	84	食堂	0502	170539	4.5
2	69	食堂	0502	120349	9.6
2	51	食堂	0502	121133	3.7
2	36	食堂	0502	120809	2.5
2	42	宿舍	0502	130442	1.6
2	64	教室	0502	141741	0.01
2	90	超市	0502	162240	3.6
2	23	食堂	0502	122815	4.7
2	15	食堂	0502	170831	5.6
2	13	食堂	0502	171321	4
2	64	食堂	0502	172121	5
2	64	食堂	0502	172258	0.2
2	15	超市	0502	173646	3.5
2	67	食堂	0502	173901	1.2
2	12	食堂	0502	173437	0.35
2	41	食堂	0502	180537	3
2	84	宿舍	0502	182454	1.2
2	27	宿舍	0502	174620	0.03
2	48	食堂	0502	183313	11
2	15	宿舍	0502	200836	0.09
2	61	宿舍	0502	203031	1.3
2	90	宿舍	0502	204558	0.12
2	11	食堂	0502	173619	5.1
2	77	宿舍	0502	185529	0.6
2	12	食堂	0502	173153	2
2	43	食堂	0502	171844	5
2	10	食堂	0502	173422	4.6
2	43	交通	0502	183557	1
2	7	宿舍	0502	194549	0.01
2	48	图书馆	0502	201500	2.8
2	67	宿舍	0502	182605	1.2
2	63	食堂	0502	200242	4.5
2	64	食堂	0502	172250	8
2	55	食堂	0502	171900	5.2
2	32	食堂	0502	173847	8.1
2	54	宿舍	0502	192830	0.01
2	54	宿舍	0502	192854	0.12
2	16	宿舍	0502	173721	0.8
2	20	食堂	0502	173605	4.6
2	19	食堂	0502	172944	5.6
2	12	食堂	0502	173300	1.4
2	83	食堂	0502	173815	7.6
2	67	食堂	0502	174040	1
2	27	宿舍	0502	174911	0.01
2	23	宿舍	0502	191445	0.15
2	63	食堂	0502	200457	1
2	71	宿舍	0502	230801	0.14
2	86	宿舍	0502	213621	0.08
2	43	宿舍	0502	225026	0.02
2	43	宿舍	0502	214229	1.9
2	51	宿舍	0502	212350	0.3
2	48	宿舍	0502	225808	1.2
2	81	宿舍	0502	233921	1
2	69	宿舍	0502	225351	0.02
2	9	宿舍	0502	220456	0.1
2	69	宿舍	0502	210806	0.7
2	51	宿舍	0502	212533	0.14
2	51	宿舍	0502	215045	0.08
2	39	宿舍	0502	214809	1
2	27	宿舍	0502	221458	0.01
2	23	宿舍	0502	224346	1.1
2	69	宿舍	0502	211417	0.7
2	51	宿舍	0502	215026	0.01
2	9	宿舍	0502	221104	0.01
2	76	宿舍	0502	215952	1.7
2	7	宿舍	0502	224741	0.9
2	9	宿舍	0502	214723	0.9
2	12	宿舍	0502	233358	0.03
2	23	宿舍	0502	224947	0.2
2	4	宿舍	0502	215626	0.9
2	41	宿舍	0503	065305	0.01
2	86	食堂	0503	111844	7
2	41	食堂	0503	113237	2.7
2	51	食堂	0503	113656	1.7
2	43	食堂	0503	072034	1.63
2	45	食堂	0503	081728	0.7
2	13	食堂	0503	113611	3.5
2	41	食堂	0503	071013	0.5
2	12	食堂	0503	072323	0.8
2	9	超市	0503	104656	4
2	27	超市	0503	112053	4
2	51	教室	0503	071856	0.01
2	67	食堂	0503	111446	5.4
2	64	食堂	0503	113205	2
2	69	宿舍	0503	071414	0.01
2	55	食堂	0503	110431	2.5
2	15	食堂	0503	110327	8
2	63	食堂	0503	111550	1.8
2	76	食堂	0503	081129	1.5
2	83	超市	0503	105620	3.5
2	77	食堂	0503	110706	2.9
2	90	超市	0503	105651	4
2	32	宿舍	0503	065920	0.9
2	11	食堂	0503	111716	5.6
2	39	食堂	0503	112633	5.2
2	20	食堂	0503	071625	1.4
2	20	食堂	0503	111722	1.5
2	63	食堂	0503	111858	2.8
2	39	食堂	0503	112746	3
2	25	教室	0503	073351	0.01
2	39	教室	0503	100459	0.01
2	64	超市	0503	111821	7
2	36	宿舍	0503	063913	0.04
2	13	食堂	0503	065614	1.8
2	10	食堂	0503	072405	0.5
2	54	食堂	0503	074155	0.83
2	42	超市	0503	104651	4
2	41	食堂	0503	070426	0.6
2	77	食堂	0503	110734	3
2	77	食堂	0503	110711	2.5
2	2	食堂	0503	074207	1.83
2	20	食堂	0503	111706	5.6
2	45	食堂	0503	081115	1.2
2	61	超市	0503	113135	6
2	77	超市	0503	100428	1.5
2	23	食堂	0503	112410	4.2
2	54	超市	0503	104639	4
2	26	超市	0503	104734	3
2	4	食堂	0503	112433	8
2	69	超市	0503	105657	4
2	63	食堂	0503	111551	3
2	23	宿舍	0503	071426	0.01
2	2	食堂	0503	110237	10
2	84	食堂	0503	080129	3
2	41	教室	0503	071733	0.01
2	67	食堂	0503	111507	5.4
2	84	食堂	0503	072600	2.5
2	9	食堂	0503	072526	2.63
2	51	食堂	0503	065313	0.7
2	51	食堂	0503	065428	1.8
2	64	教室	0503	081915	0.01
2	19	食堂	0503	111212	4.6
2	20	教室	0503	080551	0.01
2	12	食堂	0503	072409	0.5
2	83	食堂	0503	112547	5.6
2	64	食堂	0503	081234	8.1
2	7	超市	0503	104400	4
2	16	宿舍	0503	065819	0.02
2	39	教室	0503	075429	0.01
2	86	食堂	0503	070441	3
2	63	食堂	0503	071314	2.2
2	48	食堂	0503	070116	1.3
2	42	食堂	0503	071820	6
2	43	教室	0503	091355	0.01
2	15	食堂	0503	081302	2.8
2	19	超市	0503	101412	5.8
2	43	宿舍	0503	070222	0.02
2	20	食堂	0503	072121	0.5
2	41	教室	0503	082349	0.01
2	13	食堂	0503	065712	1
2	83	食堂	0503	071845	1.4
2	10	食堂	0503	072039	1.4
2	86	宿舍	0503	065237	0.02
2	86	教室	0503	091424	0.01
2	86	教室	0503	091442	0.01
2	54	教室	0503	080605	0.01
2	27	教室	0503	081024	0.01
2	77	食堂	0503	110752	2.6
2	9	食堂	0503	110836	4.7
2	26	食堂	0503	110946	8
2	26	食堂	0503	111016	8
2	69	食堂	0503	081624	2
2	45	食堂	0503	081636	2
2	83	食堂	0503	072344	0.5
2	62	食堂	0503	071446	6.5
2	26	宿舍	0503	070142	0.5
2	10	食堂	0503	111558	4.6
2	7	超市	0503	100924	1.5
2	45	食堂	0503	081125	2
2	16	超市	0503	113128	4
2	26	食堂	0503	110547	3
2	83	食堂	0503	111835	5.6
2	55	食堂	0503	112227	5
2	76	食堂	0503	112344	4.2
2	23	食堂	0503	112706	1
2	36	食堂	0503	113612	2
2	76	食堂	0503	072111	0.2
2	76	食堂	0503	072027	2.6
2	86	食堂	0503	112009	3.5
2	27	食堂	0503	065257	3
2	41	宿舍	0503	114422	0.01
2	41	宿舍	0503	120240	0.13
2	39	宿舍	0503	130918	0.01
2	39	宿舍	0503	130929	0.05
2	64	食堂	0503	113736	9.2
2	63	图书馆	0503	164653	5
2	82	宿舍	0503	163903	0.14
2	76	超市	0503	165113	10.4
2	43	教室	0503	151535	0.01
2	86	宿舍	0503	141209	0.02
2	90	食堂	0503	142053	4
2	2	食堂	0503	161041	4.5
2	48	超市	0503	161555	2.8
2	20	教室	0503	142700	0.01
2	54	宿舍	0503	143246	0.7
2	43	食堂	0503	113828	1
2	27	食堂	0503	114116	2.2
2	2	食堂	0503	114604	2.9
2	62	宿舍	0503	131529	0.1
2	62	宿舍	0503	130947	1
2	12	食堂	0503	165549	3
2	86	教室	0503	151332	0.01
2	12	食堂	0503	113927	4.3
2	43	宿舍	0503	121620	0.02
2	2	教室	0503	142738	0.01
2	83	食堂	0503	164016	4.6
2	90	交通	0503	161511	4
2	36	交通	0503	161514	4
2	12	食堂	0503	113857	4
2	67	宿舍	0503	114247	1.6
2	64	超市	0503	120807	3.5
2	43	食堂	0503	114123	5.2
2	51	宿舍	0503	114703	0.1
2	23	宿舍	0503	115605	1.2
2	84	宿舍	0503	114331	1.7
2	86	超市	0503	162504	19.4
2	39	宿舍	0503	115007	0.7
2	62	食堂	0503	165839	3.5
2	62	食堂	0503	165950	1.5
2	62	宿舍	0503	131552	0.1
2	86	宿舍	0503	140248	0.01
2	25	超市	0503	141428	2.3
2	77	交通	0503	152024	1
2	42	交通	0503	160803	4
2	23	宿舍	0503	173002	1.2
2	45	食堂	0503	175548	4.9
2	7	食堂	0503	180134	5
2	86	宿舍	0503	205412	0.11
2	82	食堂	0503	212327	2.5
2	20	食堂	0503	171039	4.6
2	76	食堂	0503	171745	5.7
2	11	超市	0503	172810	16.4
2	84	宿舍	0503	184433	0.01
2	82	交通	0503	200837	1
2	15	食堂	0503	181318	4
2	32	食堂	0503	181840	10
2	13	食堂	0503	182802	5.2
2	71	食堂	0503	205232	1.5
2	32	食堂	0503	181545	1.5
2	83	宿舍	0503	205137	0.8
2	10	食堂	0503	181123	4.6
2	86	宿舍	0503	181233	1.6
2	84	宿舍	0503	184534	0.13
2	86	宿舍	0503	191247	0.02
2	61	宿舍	0503	204119	0.04
2	51	教室	0503	184147	0.01
2	62	食堂	0503	170517	0.2
2	15	食堂	0503	174925	3
2	11	食堂	0503	171640	3.6
2	82	宿舍	0503	173239	1.2
2	51	食堂	0503	173825	20
2	71	食堂	0503	171354	5
2	82	宿舍	0503	171935	0.11
2	32	食堂	0503	181534	15
2	41	教室	0503	191136	0.01
2	82	食堂	0503	181205	6
2	23	宿舍	0503	180510	0.01
2	51	教室	0503	200530	0.01
2	82	宿舍	0503	175607	1.2
2	7	超市	0503	210735	6.4
2	64	食堂	0503	181440	10
2	12	宿舍	0503	185203	0.02
2	15	宿舍	0503	210952	0.13
2	54	食堂	0503	213153	2.6
2	76	宿舍	0503	213327	1.5
2	63	超市	0503	213734	11.2
2	7	宿舍	0503	215638	0.8
2	51	宿舍	0503	231856	0.15
2	12	宿舍	0503	231650	0.01
2	12	宿舍	0503	223530	0.05
2	13	宿舍	0503	223027	0.5
2	64	宿舍	0503	213522	0.3
2	51	宿舍	0503	223339	0.2
2	41	超市	0503	213821	3.5
2	4	宿舍	0503	222143	0.7
2	42	宿舍	0503	234154	2.6
2	43	宿舍	0503	221734	0.02
2	43	宿舍	0503	221809	0.01
2	54	宿舍	0503	231938	0.01
2	10	宿舍	0503	213604	0.8
2	13	超市	0503	213830	3.8
2	43	宿舍	0503	214427	1.7
2	54	宿舍	0503	232810	0.14
2	9	宿舍	0504	013954	0.4
2	9	宿舍	0504	015610	0.01
2	41	食堂	0504	075158	3
2	32	食堂	0504	090819	0.5
2	42	食堂	0504	091657	4
2	41	食堂	0504	113011	1.7
2	26	宿舍	0504	104521	0.5
2	82	食堂	0504	113629	4.4
2	20	食堂	0504	113044	3.5
2	64	食堂	0504	113054	4.1
2	62	宿舍	0504	112610	0.01
2	63	宿舍	0504	002125	0.7
2	82	食堂	0504	115034	2.5
2	64	超市	0504	115111	9.9
2	81	宿舍	0504	001238	0.8
2	54	食堂	0504	104845	5.5
2	61	宿舍	0504	071113	0.1
2	63	食堂	0504	074910	0.8
2	7	食堂	0504	081622	3
2	51	食堂	0504	113009	4.2
2	32	食堂	0504	090313	2.33
2	32	食堂	0504	090544	0.2
2	51	食堂	0504	114115	1
2	15	食堂	0504	114758	6.8
2	76	食堂	0504	084147	1.6
2	62	食堂	0504	111346	3.7
2	83	宿舍	0504	095755	1.26
2	48	食堂	0504	113818	5.4
2	61	交通	0504	085006	4
2	61	食堂	0504	072619	2
2	54	食堂	0504	103934	2.3
2	51	超市	0504	083930	6
2	55	食堂	0504	094102	6.5
2	61	宿舍	0504	070345	0.1
2	61	宿舍	0504	070506	1.7
2	43	食堂	0504	085900	0.6
2	43	食堂	0504	090306	2.5
2	48	食堂	0504	075348	0.8
2	48	食堂	0504	075009	0.38
2	81	食堂	0504	080753	2.63
2	51	食堂	0504	075202	6
2	51	食堂	0504	113032	4.2
2	83	宿舍	0504	093338	1.26
2	27	食堂	0504	101418	4.2
2	32	食堂	0504	090324	0.83
2	48	食堂	0504	113038	3.5
2	20	食堂	0504	113455	0.8
2	10	食堂	0504	113607	0.6
2	9	宿舍	0504	014949	0.03
2	62	食堂	0504	111459	1.8
2	63	食堂	0504	074757	1.5
2	48	食堂	0504	075401	2.5
2	43	宿舍	0504	084415	0.02
2	15	宿舍	0504	103938	1.2
2	7	食堂	0504	114716	3
2	20	超市	0504	115106	20
2	10	食堂	0504	113008	3.5
2	10	食堂	0504	113346	1.15
2	41	食堂	0504	114119	2.8
2	76	食堂	0504	084202	0.2
2	63	交通	0504	075710	4
2	48	宿舍	0504	154847	1.2
2	83	食堂	0504	115813	5.1
2	43	宿舍	0504	155304	0.02
2	48	宿舍	0504	165743	1.2
2	19	宿舍	0504	160126	0.3
2	71	食堂	0504	144824	10.8
2	10	宿舍	0504	165159	0.8
2	64	食堂	0504	171923	4.6
2	12	食堂	0504	125434	3.4
2	45	食堂	0504	165813	4.5
2	12	食堂	0504	130834	1.8
2	82	食堂	0504	165458	12
2	77	交通	0504	134106	4
2	77	交通	0504	164557	1
2	86	宿舍	0504	135459	0.02
2	20	食堂	0504	172434	4.6
2	11	食堂	0504	172448	5.1
2	4	宿舍	0504	142438	0.01
2	4	宿舍	0504	142449	0.13
2	12	图书馆	0504	131254	3.5
2	86	教室	0504	151458	0.01
2	48	宿舍	0504	165827	1.2
2	45	超市	0504	172729	30
2	13	宿舍	0504	154306	0.14
2	82	超市	0504	152227	1.5
2	77	交通	0504	134645	4
2	13	食堂	0504	115747	3.7
2	10	食堂	0504	172300	4.6
2	20	宿舍	0504	133254	1.26
2	55	食堂	0504	170026	5
2	12	食堂	0504	172002	3.5
2	64	宿舍	0504	153706	1.26
2	83	食堂	0504	172247	5.1
2	45	超市	0504	172733	13.3
2	71	宿舍	0504	135007	1.6
2	32	食堂	0504	115801	5.1
2	12	食堂	0504	172310	1.85
2	82	超市	0504	144912	12
2	20	宿舍	0504	131442	1.26
2	77	图书馆	0504	160619	5.9
2	27	宿舍	0504	122619	0.28
2	64	食堂	0504	171703	3
2	54	食堂	0504	220153	1.6
2	76	宿舍	0504	225908	0.16
2	12	宿舍	0504	235656	0.02
2	51	宿舍	0504	215119	0.4
2	63	交通	0504	203821	1
2	43	宿舍	0504	233219	0.01
2	71	超市	0504	184252	5.1
2	54	宿舍	0504	222048	1
2	71	宿舍	0504	233621	0.15
2	42	食堂	0504	181121	7.5
2	77	宿舍	0504	230504	0.9
2	15	交通	0504	190044	1
2	76	交通	0504	191613	1
2	76	交通	0504	192037	1
2	7	宿舍	0504	234233	0.9
2	48	食堂	0504	202722	3
2	71	超市	0504	184427	4
2	86	宿舍	0504	202810	1
2	51	宿舍	0504	220343	0.01
2	20	超市	0504	213252	8.2
2	9	食堂	0504	192532	4.5
2	76	宿舍	0504	210259	1.8
2	86	宿舍	0504	202314	0.14
2	84	超市	0504	194720	8.8
2	15	交通	0504	190203	1
2	64	食堂	0505	120238	4.6
2	43	宿舍	0505	002633	2.2
2	55	食堂	0505	095030	5.2
2	9	宿舍	0505	003954	0.5
2	43	宿舍	0505	084837	0.02
2	27	食堂	0505	111700	3.5
2	27	食堂	0505	111922	0.2
2	51	食堂	0505	073443	1.2
2	77	超市	0505	101227	9.6
2	48	食堂	0505	114050	5.4
2	86	食堂	0505	112633	4.7
2	48	食堂	0505	080809	0.6
2	76	食堂	0505	083516	1
2	32	食堂	0505	113205	8.2
2	41	食堂	0505	094028	2
2	9	食堂	0505	114525	2.5
2	82	宿舍	0505	112316	0.8
2	43	食堂	0505	090839	1.4
2	83	食堂	0505	113231	7.6
2	41	食堂	0505	093900	0.83
2	48	食堂	0505	081409	0.5
2	51	食堂	0505	112954	3.2
2	7	食堂	0505	113607	5.5
2	55	宿舍	0505	084423	0.15
2	4	宿舍	0505	095819	0.14
2	4	食堂	0505	120311	2.5
2	62	宿舍	0505	114825	0.03
2	13	食堂	0505	112619	4.7
2	20	食堂	0505	113102	5.1
2	27	食堂	0505	092950	1.83
2	76	食堂	0505	083305	1.8
2	77	食堂	0505	112215	4
2	84	宿舍	0505	105424	1.4
2	48	食堂	0505	081426	0.2
2	48	食堂	0505	082200	0.83
2	48	食堂	0505	082402	2.5
2	86	宿舍	0505	102654	0.13
2	32	宿舍	0505	102307	1.1
2	51	宿舍	0505	071351	0.01
2	12	宿舍	0505	103611	0.07
2	76	食堂	0505	115039	5.7
2	27	食堂	0505	093355	2.5
2	10	食堂	0505	113120	5.8
2	55	食堂	0505	111944	2
2	9	宿舍	0505	105753	0.9
2	19	食堂	0505	115842	5.6
2	43	交通	0505	093307	4
2	82	食堂	0505	122423	0.6
2	64	食堂	0505	120617	1.5
2	82	食堂	0505	121808	3
2	77	食堂	0505	124016	0.6
2	54	食堂	0505	120512	6.4
2	27	宿舍	0505	155938	0.38
2	64	食堂	0505	172408	8.1
2	62	宿舍	0505	161717	0.24
2	64	超市	0505	163632	11.5
2	84	超市	0505	150724	11.4
2	63	食堂	0505	173235	3.6
2	65	食堂	0505	174907	4.2
2	11	食堂	0505	173449	5.1
2	45	宿舍	0505	153719	0.12
2	39	宿舍	0505	154650	0.01
2	32	食堂	0505	173522	5.1
2	83	食堂	0505	173536	4.6
2	62	宿舍	0505	141825	0.13
2	9	食堂	0505	171547	0.03
2	43	交通	0505	141401	4
2	36	宿舍	0505	164056	0.04
2	54	宿舍	0505	175036	0.16
2	27	食堂	0505	171220	3
2	39	交通	0505	130532	4
2	90	交通	0505	164146	4
2	43	宿舍	0505	151103	0.02
2	77	宿舍	0505	174002	0.2
2	64	超市	0505	165254	19.7
2	16	交通	0505	154007	1
2	15	食堂	0505	123159	6.6
2	65	超市	0505	131725	9.5
2	20	食堂	0505	173432	4.8
2	45	宿舍	0505	150354	1.3
2	54	食堂	0505	170034	4.2
2	9	食堂	0505	171936	4.7
2	61	交通	0505	123650	4
2	19	食堂	0505	121608	4
2	51	宿舍	0505	134128	0.01
2	67	食堂	0505	171557	5.2
2	64	食堂	0505	120642	1.5
2	67	食堂	0505	171612	1
2	2	宿舍	0505	140612	1.6
2	64	超市	0505	165250	30
2	45	宿舍	0505	152925	0.01
2	39	宿舍	0505	153958	0.01
2	26	宿舍	0505	161725	0.7
2	27	食堂	0505	173605	2
2	10	食堂	0505	173507	4.8
2	51	食堂	0505	172206	4.2
2	9	食堂	0505	171542	0.4
2	42	宿舍	0505	155752	2.4
2	71	食堂	0505	173437	3.7
2	86	宿舍	0505	171534	2.1
2	71	食堂	0505	174448	1.8
2	77	宿舍	0505	173516	0.5
2	71	食堂	0505	174548	1
2	67	宿舍	0505	173338	1.8
2	36	交通	0505	152524	4
2	15	食堂	0505	181030	5.5
2	54	食堂	0505	183418	1.5
2	41	教室	0505	181459	0.01
2	12	食堂	0505	181919	1.4
2	45	食堂	0505	182848	5
2	51	宿舍	0505	222814	0.15
2	43	宿舍	0505	231640	0.03
2	16	宿舍	0505	212740	0.06
2	7	宿舍	0505	215252	0.8
2	76	宿舍	0505	214222	1.5
2	69	宿舍	0505	215515	1
2	13	宿舍	0505	221119	0.4
2	82	食堂	0505	210819	4
