学期	学号	日期	时间
3	27	0109	175234
3	52	0109	175235
3	67	0109	180023
3	70	0109	180023
3	42	0109	180205
3	4	0109	180205
3	9	0109	180438
3	12	0109	184023
3	33	0109	185734
3	49	0109	191023
3	53	0109	194005
3	50	0109	195020
3	3	0109	201758
3	51	0110	072635
3	79	0110	074226
3	8	0110	080529
3	27	0110	080651
3	41	0110	080929
3	12	0110	082916
3	5	0110	083748
3	61	0110	083748
3	49	0110	084557
3	67	0110	084731
3	56	0110	085945
3	56	0110	090159
3	4	0110	090239
3	42	0110	090240
3	70	0110	092646
3	23	0110	094140
3	82	0110	094141
3	46	0110	094309
3	33	0110	104424
3	51	0110	112336
3	56	0110	114404
3	51	0110	120228
3	52	0110	120230
3	67	0110	120958
3	53	0110	121135
3	46	0110	121417
3	8	0110	121739
3	4	0110	122919
3	42	0110	122920
3	49	0110	124704
3	70	0110	125627
3	46	0110	130217
3	9	0110	132032
3	56	0110	133109
3	33	0110	142020
3	79	0110	143120
3	5	0110	143854
3	61	0110	143855
3	50	0110	152727
3	23	0110	165136
3	82	0110	165137
3	52	0110	170805
3	27	0110	174724
3	52	0110	174725
3	9	0110	175033
3	5	0110	175035
3	49	0110	175313
3	70	0110	182037
3	56	0110	182038
3	4	0110	184138
3	42	0110	184140
3	46	0110	184944
3	50	0110	185343
3	53	0110	185343
3	17	0110	191639
3	3	0110	192303
3	33	0110	192927
3	8	0110	193305
3	72	0110	193345
3	9	0110	203224
3	56	0110	210935
3	17	0110	211245
3	70	0110	211556
3	51	0111	072938
3	56	0111	083505
3	24	0111	091149
3	49	0111	091247
3	23	0111	091443
3	82	0111	091444
3	46	0111	092745
3	12	0111	092850
3	53	0111	101210
3	8	0111	102358
3	50	0111	104620
3	67	0111	113458
3	84	0111	114157
3	52	0111	114650
3	27	0111	114650
3	51	0111	114652
3	4	0111	121004
3	42	0111	121017
3	24	0111	122255
3	9	0111	122347
3	8	0111	125641
3	46	0111	130903
3	56	0111	132400
3	5	0111	132913
3	61	0111	132914
3	49	0111	140308
3	53	0111	140857
3	50	0111	141115
3	70	0111	141212
3	51	0111	145426
3	82	0111	153720
3	23	0111	153722
3	8	0111	164352
3	50	0111	171152
3	7	0111	172614
3	27	0111	174318
3	52	0111	174319
3	51	0111	174319
3	56	0111	174755
3	23	0111	175720
3	82	0111	175721
3	67	0111	180021
3	70	0111	180021
3	4	0111	181235
3	42	0111	181237
3	24	0111	181354
3	64	0111	181615
3	6	0111	181809
3	50	0111	182445
3	49	0111	183101
3	17	0111	185207
3	57	0111	190431
3	9	0111	194957
3	51	0112	073426
3	64	0112	082735
3	56	0112	082819
3	12	0112	082940
3	27	0112	083048
3	5	0112	084532
3	61	0112	084532
3	65	0112	085322
3	49	0112	090035
3	4	0112	090135
3	4	0112	090214
3	52	0112	090628
3	53	0112	091527
3	59	0112	091531
3	67	0112	092811
3	23	0112	092837
3	50	0112	092839
3	41	0112	093236
3	46	0112	093627
3	9	0112	093734
3	56	0112	121106
3	67	0112	121249
3	7	0112	121701
3	4	0112	124753
3	42	0112	124754
3	70	0112	131657
3	24	0112	131701
3	51	0112	132152
3	49	0112	134128
3	84	0112	134649
3	46	0112	135947
3	27	0112	140749
3	9	0112	142740
3	65	0112	143350
3	5	0112	145044
3	61	0112	145044
3	59	0112	150240
3	52	0112	154333
3	82	0112	160750
3	23	0112	160750
3	4	0112	161049
3	51	0112	174457
3	52	0112	174458
3	49	0112	175917
3	27	0112	175931
3	12	0112	180513
3	67	0112	180906
3	70	0112	180908
3	24	0112	181044
3	4	0112	181509
3	42	0112	181510
3	64	0112	190757
3	51	0113	072657
3	79	0113	074619
3	28	0113	075817
3	27	0113	075821
3	52	0113	075822
3	5	0113	081521
3	61	0113	081521
3	12	0113	082346
3	23	0113	082831
3	53	0113	083056
3	65	0113	092258
3	9	0113	092823
3	46	0113	092824
3	31	0113	102957
3	53	0113	160505
3	23	0113	161102
3	56	0113	173329
3	46	0113	184943
3	70	0113	185519
3	47	0113	190902
3	51	0113	190903
3	7	0113	191038
3	67	0113	191149
3	33	0113	192202
3	51	0114	073610
3	79	0114	073943
3	56	0114	074428
3	27	0114	074810
3	5	0114	075210
3	5	0114	075240
3	52	0114	081009
3	5	0114	083118
3	67	0114	083843
3	46	0114	083914
3	50	0114	092549
3	51	0114	093110
3	9	0114	093415
3	51	0114	112611
3	12	0114	122203
3	7	0114	162027
3	63	0114	162428
3	49	0114	164537
3	58	0114	171324
3	22	0114	172844
3	49	0114	193005
3	39	0114	205552
3	39	0115	093051
3	23	0115	093051
3	28	0115	121700
3	20	0117	112941
3	70	0117	121734
3	74	0902	182601
3	18	0903	162141
3	40	0905	190803
3	34	0906	103430
3	74	0906	175112
3	74	0906	184703
3	18	0906	192805
3	74	0907	114514
3	74	0907	183518
3	18	0908	083510
3	85	0909	104331
3	85	0909	171441
3	21	0909	184330
3	88	0909	184331
3	34	0911	181814
3	74	0911	185553
3	18	0913	102819
3	18	0913	121422
3	18	0913	160851
3	18	0913	181234
3	18	0914	181842
3	34	0915	090027
3	74	0916	180631
3	74	0917	135554
3	34	0918	153734
3	34	0918	183221
3	34	0921	085815
3	34	0922	102911
3	34	0922	125602
3	74	0922	184438
3	18	0922	201919
3	18	0924	162246
3	38	0926	162031
3	18	0926	162434
3	34	0928	081925
3	34	0928	093249
3	34	1009	202542
3	74	1010	211555
3	88	1011	213812
3	34	1012	145405
3	88	1012	152503
3	44	1012	152504
3	34	1017	073352
3	18	1017	085247
3	18	1017	185619
3	14	1018	125907
3	74	1018	135850
3	18	1020	091601
3	34	1022	081520
3	74	1022	183724
3	34	1025	075829
3	38	1025	102148
3	18	1025	102417
3	34	1025	155059
3	34	1026	085704
3	34	1029	095150
3	34	1031	121709
3	40	1102	182418
3	18	1105	082049
3	18	1105	174317
3	40	1105	190942
3	18	1107	184712
3	18	1108	091400
3	18	1108	184255
3	18	1108	220154
3	85	1109	185408
3	34	1110	092742
3	38	1110	182913
3	40	1111	172009
3	34	1112	080939
3	40	1112	103513
3	40	1112	170427
3	34	1115	072608
3	74	1115	161624
3	34	1116	085939
3	34	1117	090341
3	18	1118	103154
3	74	1118	103240
3	14	1118	110738
3	18	1118	170050
3	34	1119	072306
3	18	1119	162339
3	34	1120	072002
3	38	1120	180953
3	40	1121	132007
3	38	1121	162241
3	74	1122	165734
3	74	1123	103500
3	40	1123	124200
3	18	1123	191755
3	21	1124	103132
3	18	1125	114654
3	85	1125	151428
3	34	1127	074742
3	34	1127	083956
3	34	1129	074532
3	18	1129	152953
3	34	1130	074846
3	74	1130	173938
3	34	1201	075348
3	18	1203	201323
3	34	1204	183535
3	34	1205	164039
3	74	1206	193135
3	74	1207	084013
3	74	1207	143856
3	74	1207	180558
3	74	1208	091732
3	21	1208	115553
3	74	1208	122722
3	74	1214	174135
3	74	1214	190151
3	40	1217	162549
3	40	1217	191430
3	74	1220	170119
3	18	1221	120354
3	40	1223	182316
3	74	1223	182316
3	74	1223	184330
3	74	1223	210131
3	74	1227	181831
3	74	1227	184458
3	40	1227	194221
3	18	1228	081101
3	40	1228	155553
3	18	1228	181732
3	18	1230	080602
3	18	1230	131320
3	18	1230	162447
3	18	1230	203315
3	18	1231	080331
3	18	1231	131712
3	18	0102	075520
3	74	0102	082801
3	40	0102	082801
3	21	0102	085156
3	88	0102	085156
3	40	0102	184828
3	18	0103	115919
3	74	0103	170109
3	18	0103	175135
3	74	0103	185859
3	18	0104	081334
3	74	0104	124942
3	18	0104	163836
3	18	0104	184411
3	74	0104	213321
3	74	0105	124610
3	18	0105	135405
3	18	0105	173911
3	74	0105	194051
3	74	0105	212136
3	74	0106	075144
3	18	0106	075659
3	74	0106	094923
3	40	0106	104515
3	40	0106	125002
3	18	0106	125655
3	74	0106	134147
3	18	0106	164519
3	18	0106	175200
3	74	0106	185655
3	40	0106	185655
3	18	0107	074817
3	18	0107	151317
3	18	0107	181348
3	18	0108	082034
3	34	0108	083043
3	74	0108	100635
3	18	0108	130431
3	74	0108	190614
3	40	0108	201828
3	74	0109	082044
3	40	0109	085438
3	34	0109	085719
3	18	0109	090401
3	18	0109	121431
3	74	0109	130723
3	40	0109	130724
3	18	0109	181737
3	40	0109	191959
3	74	0109	195021
3	74	0110	084529
3	40	0110	084530
3	74	0110	121134
3	40	0110	134205
3	40	0111	083715
3	18	0111	084514
3	18	0111	131434
3	74	0111	131655
3	88	0111	133653
3	74	0111	154035
3	74	0111	182445
3	40	0111	193845
3	18	0111	220255
3	18	0112	082735
3	74	0112	085328
3	40	0112	104056
3	74	0112	115357
3	74	0112	124541
3	18	0112	131111
3	34	0112	152641
3	74	0112	180439
3	40	0112	180443
3	18	0112	181044
3	18	0113	161422
3	74	0113	174418
3	18	0113	191134
3	40	0114	080913
3	18	0114	081932
3	18	0114	124544
3	18	0114	124753
3	21	0114	170836
3	18	0115	121700
3	18	0115	175840
3	22	0902	162159
3	50	0902	182601
3	5	0903	162345
3	49	0903	203249
3	52	0904	083143
3	22	0904	162822
3	56	0905	133540
3	1	0905	180044
3	5	0905	191323
3	3	0906	152658
3	70	0908	101212
3	70	0909	102725
3	52	0909	135855
3	56	0910	162420
3	56	0910	180003
3	5	0912	162705
3	3	0915	104021
3	49	0915	150509
3	49	0915	175115
3	49	0921	142710
3	49	0921	172633
3	3	0921	205223
3	22	0923	102248
3	22	0926	162030
3	70	0926	162434
3	59	1005	171114
3	59	1006	150024
3	70	1006	183756
3	49	1009	195308
3	3	1010	170525
3	22	1011	101957
3	1	1012	191148
3	3	1013	154955
3	49	1015	192431
3	49	1016	200721
3	49	1017	194347
3	1	1018	101547
3	70	1019	172044
3	49	1020	084437
3	49	1020	120426
3	50	1022	192226
3	49	1022	195729
3	49	1027	192432
3	22	1029	162235
3	70	1031	092740
3	49	1103	182725
3	22	1104	092852
3	50	1105	122650
3	1	1105	162512
3	50	1105	191202
3	49	1105	201525
3	50	1106	201030
3	22	1108	175218
3	50	1108	181836
3	49	1110	183810
3	1	1111	190218
3	49	1112	190247
3	50	1112	205426
3	3	1115	104925
3	3	1115	135544
3	1	1118	103416
3	49	1119	194409
3	49	1120	190309
3	22	1121	162243
3	49	1121	180411
3	50	1122	142558
3	70	1124	134931
3	50	1124	154312
3	22	1124	174556
3	50	1126	191055
3	49	1126	191918
3	1	1126	200652
3	49	1127	192539
3	49	1128	182433
3	50	1129	134909
3	49	1129	190455
3	49	1130	143830
3	49	1130	170439
3	49	1130	180746
3	49	1201	130744
3	70	1201	131252
3	49	1203	190007
3	49	1204	192353
3	50	1206	193138
3	49	1208	175939
3	50	1209	125612
3	70	1218	182217
3	70	1219	162026
3	70	1219	184620
3	70	1220	125040
3	70	1222	190300
3	70	1223	122827
3	70	1223	190652
3	70	1226	141637
3	70	1226	141637
3	70	1228	115532
3	70	1228	182634
3	70	1229	092133
3	70	1229	114410
3	70	1229	180827
3	50	0108	190620
